position,player,conference,salary,asof,source_doc,tab name
WR,"Coleman, Keon BUF WR",NFC,2.93,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Reiman, Tip ARI TE",NFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Pierce, Michael FA DT",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Ebiketie, Arnold ATL DE",AFC,1.74,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Sanders, Drew DEN LB",NFC,1.39,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Alexander, Jaire BAL CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Taylor-Demerson, Dadrion ARI S",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Bagent, Tyson CHI QB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Corum, Blake LAR RB",AFC,1.26,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Higgins, Jayden HOU WR",NFC,2.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Reiman, Tip ARI TE",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Shepherd, Nathan NOS DT",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Pearce, James ATL DE",AFC,1.69,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Harris, Christian HOU LB",AFC,1.36,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Brownlee, Jarvis TEN CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Cross, Nick IND S",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Rush, Cooper BAL QB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Lloyd, MarShawn GBP RB",AFC,1.25,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Egbuka, Emeka TBB WR",AFC,2.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Wiley, Jared KCC TE",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Stills, Dante ARI DT",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Robinson, Chop MIA DE",AFC,1.62,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Simpson, Trenton BAL LB",NFC,1.28,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Conner, Chamarri KCC CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Woods, Xavier TEN S",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"O'Connell, Aidan LVR QB",NFC,0.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Bigsby, Tank JAC RB",AFC,1.24,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"McConkey, Ladd LAC WR",NFC,2.75,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"All, Erick CIN TE",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Franklin-Myers, John DEN DT",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Walker, Jalon ATL DE",AFC,1.6,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Henley, Daiyan LAC LB",NFC,1.25,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Ramsey, Jalen PIT CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Washington, Ar'Darius BAL S",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Howard, Will PIT QB",AFC,0.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Johnson, Roschon CHI RB",AFC,1.23,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Coleman, Keon BUF WR",AFC,2.75,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Barner, AJ SEA TE",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Onwuzurike, Levi DET DT",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Walker, Jalon ATL DE",NFC,1.56,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Chenal, Leo KCC LB",NFC,1.24,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Reed, D.J. DET CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Murray, Eric JAC S",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Rattler, Spencer NOS QB",AFC,0.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Brown, Chase CIN RB",NFC,1.21,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Golden, Matthew GBP WR",NFC,2.72,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Evans, Mitchell CAR TE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Butler, Adam LVR DT",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Ebiketie, Arnold ATL DE",NFC,1.55,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Stutsman, Danny NOS LB",NFC,1.2,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Gilmore, Stephon FA CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Mustapha, Malik SFO S",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Gabriel, Dillon CLE QB",NFC,0.97,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Allen, Braelon NYJ RB",AFC,1.21,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Pierce, Alec IND WR",NFC,2.63,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Bartholomew, Gavin MIN TE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Brown, Bobby CAR DT",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Williams, Mykel SFO DE",NFC,1.49,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Knight, Demetrius CIN LB",AFC,1.2,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Hughes, Mike ATL CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Cross, Nick IND S",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Howard, Will PIT QB",NFC,0.96,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Davis, Ray BUF RB",AFC,1.2,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Egbuka, Emeka TBB WR",NFC,2.58,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Lachey, Luke HOU TE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Hamilton, Davon JAC DT",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Murphy, Myles CIN DE",AFC,1.47,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Knight, Demetrius CIN LB",NFC,1.18,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Sneed, L'Jarius TEN CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Elliott, DeShon PIT S",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Gabriel, Dillon CLE QB",AFC,0.96,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Ford, Jerome CLE RB",NFC,1.19,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Higgins, Jayden HOU WR",AFC,2.58,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Fidone, Thomas NYG TE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Jones, Travis BAL DT",NFC,1.09,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Van Ness, Lukas GBP DE",NFC,1.45,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Stutsman, Danny NOS LB",AFC,1.18,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Blackmon, Mekhi MIN CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Rapp, Taylor BUF S",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Ewers, Quinn MIA QB",AFC,0.95,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Abanikanda, Israel SFO RB",AFC,1.19,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Pearsall, Ricky SFO WR",AFC,2.46,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Helm, Gunnar TEN TE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Benton, Keeanu PIT DT",AFC,1.08,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Green, Mike BAL DE",NFC,1.43,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Wilson, Payton PIT LB",AFC,1.17,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Gardner, Sauce NYJ CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Bryant, Coby SEA S",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Leary, Devin BAL QB",NFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Ford, Jerome CLE RB",AFC,1.18,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Burden, Luther CHI WR",AFC,2.45,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Gadsden, Oronde LAC TE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Dexter, Gervon CHI DT",NFC,1.07,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Anudike-Uzomah, Felix KCC DE",NFC,1.43,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Wilson, Payton PIT LB",NFC,1.13,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Johnson, Jaylon CHI CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Blankenship, Reed PHI S",NFC,1.09,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Milton, Joe DAL QB",NFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Abanikanda, Israel SFO RB",NFC,1.14,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Mingo, Jonathan DAL WR",NFC,2.41,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Evans, Mitchell CAR TE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Turner, Shemar CHI DT",AFC,1.07,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Robinson, Chop MIA DE",NFC,1.42,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Baun, Zack PHI LB",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Lattimore, Marshon WAS CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Brown, Ji'Ayir SFO S",NFC,1.06,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Leonard, Riley IND QB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Allen, Braelon NYJ RB",NFC,1.14,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Austin III, Calvin PIT WR",NFC,2.38,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Briningstool, Jake KCC TE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Benton, Keeanu PIT DT",NFC,1.06,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Smith, Nolan PHI DE",NFC,1.41,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Tavai, Jahlani NEP LB",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Valentine, Carrington GBP CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Mapu, Marte NEP S",NFC,1.04,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"McCord, Kyle PHI QB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Sampson, Dylan CLE RB",NFC,1.11,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Pearsall, Ricky SFO WR",NFC,2.34,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
TE,"Lachey, Luke HOU TE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Dexter, Gervon CHI DT",AFC,1.06,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Stewart, Shemar CIN DE",AFC,1.4,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Dodson, Tyrel MIA LB",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Douglas, Rasul FA CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Mukuba, Andrew PHI S",AFC,1.04,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Miller, Cam LVR QB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Blue, Jaydon DAL RB",AFC,1.11,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Legette, Xavier CAR WR",AFC,2.34,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Collins, Alfred SFO DT",AFC,1.05,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Trice, Bralen ATL DE",AFC,1.4,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Andreessen, Joe BUF LB",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Williams, Darious LAR CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Mukuba, Andrew PHI S",NFC,1.01,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"McCord, Kyle PHI QB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Wilson, Emanuel GBP RB",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Dotson, Jahan PHI WR",AFC,2.24,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Collins, Alfred SFO DT",NFC,1.04,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Pearce, James ATL DE",NFC,1.3,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Sherwood, Jamien NYJ LB",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Jackson, Michael CAR CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Kinchens, Kamren LAR S",NFC,1.01,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Leonard, Riley IND QB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"McNichols, Jeremy WAS RB",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Burden, Luther CHI WR",NFC,2.23,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Adebawore, Adetomiwa IND DT",AFC,1.04,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Van Ness, Lukas GBP DE",AFC,1.3,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Davis-Gaither, Akeem ARI LB",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Jobe, Josh SEA CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Jenkins, Rayshawn CLE S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
QB,"Rourke, Kurtis SFO QB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Davis, Isaiah NYJ RB",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Legette, Xavier CAR WR",NFC,2.07,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Hall Jr., Michael CLE DT",NFC,1.02,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Murphy, Myles CIN DE",NFC,1.29,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Winters, Dee SFO LB",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Kohou, Kader MIA CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Locke, P.J. DEN S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Wilson, Emanuel GBP RB",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Mitchell, Adonai IND WR",AFC,2.07,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Jenkins, Kris CIN DT",NFC,1.02,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Green, Mike BAL DE",AFC,1.28,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Barnes, Derrick DET LB",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Hilton, Mike FA CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Izien, Christian TBB S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Marks, Woody HOU RB",NFC,1.09,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Harris, Tre LAC WR",NFC,2.05,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Jenkins, Kris CIN DT",AFC,1.02,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Young, Byron LAR DE",AFC,1.28,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Carlies, Jaylon IND LB",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Terrell, A.J. ATL CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Murray, Eric JAC S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Davis, Ray BUF RB",NFC,1.07,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Rice, Rashee KCC WR",NFC,2.05,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Orhorhoro, Ruke ATL DT",AFC,1.01,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Ezeiruaku, Donovan DAL DE",NFC,1.26,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"McDuffie, Isaiah GBP LB",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Ringo, Kelee PHI CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Richardson, Demani CAR S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Irving, Bucky TBB RB",NFC,1.06,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Moore, Elijah BUF WR",NFC,2.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Godchaux, Davon NOS DT",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Ezeiruaku, Donovan DAL DE",AFC,1.26,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Overshown, DeMarvion DAL LB",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Williams, Garrett ARI CB",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Johnson, Antonio JAC S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"James, Jordan SFO RB",NFC,1.04,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Polk, Ja'Lynn NEP WR",AFC,1.99,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Reader, D.J. DET DT",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Mafe, Boye SEA DE",AFC,1.25,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Thompson, Shaq BUF LB",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Jackson, Donte LAC CB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Thomas, Juanyeh DAL S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Vidal, Kimani LAC RB",NFC,1.04,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Bech, Jack LVR WR",NFC,1.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Harris, Shelby CLE DT",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Kneeland, Marshawn DAL DE",AFC,1.24,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Sanborn, Jack DAL LB",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Dean, Jamel TBB CB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Whitehead, Jordan FA S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Guerendo, Isaac SFO RB",NFC,1.04,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Harris, Tre LAC WR",AFC,1.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Eboigbe, Justin LAC DT",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"McDonald, Will NYJ DE",AFC,1.21,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"White, Kyzir FA LB",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Sneed, L'Jarius TEN CB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Hickman, Ronnie CLE S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Tracy, Tyrone NYG RB",AFC,1.04,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Mitchell, Adonai IND WR",NFC,1.91,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Franklin-Myers, John DEN DT",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"McDonald, Will NYJ DE",NFC,1.2,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Wallace, Trevin CAR LB",NFC,1.09,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Jackson, Michael CAR CB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Jackson, Theo MIN S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Etienne, Trevor CAR RB",AFC,1.04,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Pierce, Alec IND WR",AFC,1.91,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Settle, Tim HOU DT",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Young, Byron LAR DE",NFC,1.2,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Bernard, Terrel BUF LB",NFC,1.09,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Lewis, Jourdan JAC CB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Savage, Darnell JAC S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"James, Jordan SFO RB",AFC,1.03,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Bech, Jack LVR WR",AFC,1.91,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Ekuale, Daniel PIT DT",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Smith, Nolan PHI DE",AFC,1.2,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Al-Shaair, Azeez HOU LB",NFC,1.09,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Awuzie, Chidobe BAL CB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Ward, Jimmie HOU S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Guerendo, Isaac SFO RB",AFC,1.03,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Williams, Mike FA WR",NFC,1.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Jones, DaQuan BUF DT",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Anudike-Uzomah, Felix KCC DE",AFC,1.2,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Spillane, Robert NEP LB",NFC,1.09,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Hilton, Mike FA CB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Hellams, DeMarcco ATL S",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Neal, Devin NOS RB",NFC,1.02,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
