year,team,id,position,name,draft_team,draft_year,stats_global_id,twitter_username,cbs_id,fleaflicker_id,stats_id,status,sportsdata_id,height,rotoworld_id,rotowire_id,draft_round,weight,college,espn_id,jersey,birthdate,nfl_id,draft_pick
2021,FA,14175,DE,"Walker, D'Andre",TEN,2019,879096,,2180476,,32000,,a1ed2859-499b-4dbb-96b7-0d8728290de6,74,14120,13737,5,251,Georgia,3915196,42,853995600,,30
2021,NEP,14176,DE,"Winovich, Chase",NEP,2019,830701,,2136539,,31909,,5d235c9b-8d01-44a7-a3ec-b5c7bd4491ee,75,14089,13655,3,251,Michigan,3115974,50,798267600,,13
2021,CLE,14177,CB,"Williams, Greedy",CLE,2019,910960,,2240268,,31878,,54feeb01-a1d6-4313-b8b5-5663f698b5bd,74,13942,13485,2,185,LSU,,38,881125200,,14
2021,KCC,14178,CB,"Baker, Deandre",NYG,2019,880521,,2183948,,31862,,02d1b3c3-f292-4174-89fa-9ecc6286adb0,71,14072,13475,1,189,Georgia,,30,873349200,,30
2021,NYG,14179,S,"Love, Julian",NYG,2019,946103,,2260683,,31940,,a1052a59-114e-4340-8936-bffb17431300,71,13974,13533,4,195,Notre Dame,4046675,20,890283600,,6
2021,ARI,14180,CB,"Murphy, Byron",ARI,2019,924155,,2251384,,31865,,c025b513-9431-4097-bc25-9777bf08f846,71,14067,13560,2,190,Washington,4038999,7,885099600,,1
2021,LVR,14181,CB,"Mullen, Trayvon",FA,2019,913543,,2239524,,31872,,c5e92aff-ce1e-4ce0-b838-6149f8ce875f,74,14066,13572,2,194,Clemson,4035458,30,874731600,,8
2021,TEN,14182,S,"Hooker, Amani",TEN,2019,923916,,2251098,,31948,,aac96096-362f-4254-952a-5b3b04472f19,71,14075,13550,4,210,Iowa,,37,897800400,,14
2021,ARI,14183,S,"Thompson, Deionte",ARI,2019,868097,,2180575,,31971,,db3a0416-6758-485d-89e1-806af99e0991,73,13982,13586,5,195,Alabama,,35,855637200,,1
2021,LVR,14184,S,"Abram, Johnathan",FA,2019,871364,JohnathanAbram1,2180453,,31859,,26b6ac3e-facf-48eb-ae5b-afd30b2544b2,71,14077,13546,1,205,Mississippi State,3728305,24,846219600,,27
2021,LAC,14185,S,"Adderley, Nasir",LAC,2019,878693,,2182692,,31892,,279be739-bfd5-47aa-8302-fc58bcba37d5,72,14085,13668,2,195,Delaware,,24,865054800,,28
2021,LAR,14186,S,"Rapp, Taylor",LAR,2019,913599,,2240202,,31893,,1cccc54a-c168-4359-bfbc-30556db0ca73,72,14078,13507,2,208,Washington,4039007,9,882766800,,29
2021,LAC,14190,PN,"Long, Ty",FA,2019,609941,,2174774,,28861,,2b129eab-b967-4d0d-bc6e-28c0781bcdd3,74,10975,10849,,205,UAB,2582324,1,734072400,tylong/2553555,
2021,BUF,14194,RB,"Wade, Christian",FA,2019,1164428,,3114045,,31822,,a511be63-5fc1-4e67-b798-fc801e3c166d,67,14028,13930,,185,,,45,674283600,,
2021,JAC,14195,TE,"Warring, Kahale",HOU,2019,887526,,2190068,,31918,,a96e777e-120a-4843-8bfb-59069bd1bd52,77,14053,13478,3,252,San Diego State,,81,859093200,,22
2021,GBP,14197,S,"Savage, Darnell",GBP,2019,0,,2179332,,31853,,e1b066fb-d077-42a3-9f5d-4ed560c9d777,71,14076,13810,1,198,Maryland,,6,870238800,,21
2021,IND,14198,CB,"Ya-Sin, Rock",IND,2019,875395,,2183381,,31866,,bbeb74ae-87d4-417d-ba57-670391baf8ca,71,14084,13474,2,195,Temple,3910229,23,832827600,,2
2021,TBB,14199,CB,"Murphy-Bunting, Sean",TBB,2019,885764,,2188984,,31871,,f84bf885-d6ff-4fc8-8b6e-64bb3bceb17d,72,14094,13648,2,195,Central Michigan,3932886,23,866696400,seanmurphy-bunting/2562635,7
2021,NEP,14200,LB,"Tavai, Jahlani",DET,2019,834599,,2139903,,31875,,dfb05fbc-7329-4893-8dc1-3d30033e49d0,74,14101,13885,2,255,Hawaii,3124587,48,843886800,,11
2021,NEP,14201,CB,"Williams, Joejuan",DET,2019,910430,,2221852,,31877,,154d65c6-b3fc-4ac4-99a6-48c191e90ffc,75,13957,13482,2,212,Vanderbilt,4035286,29,881384400,,13
2021,SEA,14202,CB,"Blair, Marquise",SEA,2019,1052321,,2827526,,31879,,1c468a8a-355f-429a-a12d-d8528fdc6aa2,73,14102,13796,2,196,Utah,4243244,13,869202000,,15
2021,IND,14204,DE,"Banogu, Ben",IND,2019,821861,,2131994,,31881,,8b1f53bc-d0c1-4fbb-8d7e-3ab7188132a3,75,14098,13761,2,252,TCU,,52,822027600,,17
2021,HOU,14205,S,"Johnson, Lonnie",HOU,2019,976145,,2803779,,31886,,acbf5978-d7da-4d01-8f1d-22dd65d4484c,74,14096,13820,2,221,Kentucky,4240780,32,815461200,,22
2021,DAL,14206,DT,"Hill, Trysten",DAL,2019,944023,,2257304,,31890,,c6c5ae5d-59c6-437d-9768-34e377fddcec,75,14092,13514,2,310,UCF,4042141,97,890802000,trystenhill/2562573,26
2021,KCC,14207,S,"Thornhill, Juan",KCC,2019,883971,,2186262,,31895,,73ec5a10-dd68-448e-938f-25021cbc3004,72,14079,13824,2,205,Virginia,3917909,22,814078800,,31
2021,PIT,14208,WR,"Johnson, Diontae",PIT,2019,891115,,2194164,,31898,,244c00c7-fe9a-4f4f-adff-1d5b9c8877e7,70,14126,13472,3,183,Toledo,3932905,16,836542800,,2
2021,BAL,14209,TE,"Oliver, Josh",JAC,2019,881779,,2184618,,31901,,dc83f7af-7b30-4c4a-9c93-f67bd8db954b,77,14127,13786,3,259,San Jose State,3921690,84,858920400,,5
2021,CIN,14210,LB,"Pratt, Germaine",CIN,2019,820884,,2130964,,31904,,ac012bab-43f3-4e8c-9cf4-0fb20ffa55a2,75,14128,13436,3,250,North Carolina State,3116724,57,832654800,,8
2021,LAR,14211,CB,"Long, David",LAR,2019,946029,,2260657,,31911,,57bda6af-7324-4e96-a207-525501224c41,71,14103,13508,3,196,Michigan,4046536,34,886741200,,15
2021,CLE,14212,LB,"Takitaki, Sione",CLE,2019,839574,,2142097,,31912,,471db686-fa8e-484c-8525-0169b0a8f773,73,14124,13614,3,245,Brigham Young,3138834,16,802587600,,16
2021,DET,14213,S,"Harris, Will",DET,2019,883417,,2185917,,31913,,cae34950-dcb7-4021-ad21-0a8ae7cf47f1,73,14129,13805,3,206,Boston College,3915297,3,819349200,,17
2021,PIT,14214,CB,"Layne, Justin",PIT,2019,943200,,2253374,,31915,,4fce55c1-1afb-4667-9115-0e239b72285b,74,14068,13455,3,192,Michigan State,,35,884581200,,19
2021,KCC,14215,DT,"Saunders, Khalen",KCC,2019,831799,,2137006,,31916,,757c55e1-2f3a-41d2-a211-16bf577a1586,72,14130,13746,3,324,Western Illinois,3121634,68,839566800,,20
2021,BAL,14216,DE,"Ferguson, Jaylon",BAL,2019,824109,,2131282,,31917,,4706e72c-c7ef-4fa0-b16b-e864a1085dd7,77,14009,13468,3,270,Louisiana Tech,,45,818917200,,21
2021,SEA,14217,LB,"Barton, Cody",SEA,2019,882715,,2185568,,31920,,577dfac0-3f0b-45ee-afff-c851c6aebb1e,74,14137,13733,3,237,Utah,3926229,50,847861200,,24
2021,IND,14218,LB,"Okereke, Bobby",IND,2019,830520,,2136745,,31921,,6c338c70-42d9-4d35-bf87-04fe7e2f690a,74,14065,13782,3,235,Stanford,3117253,58,838616400,,25
2021,TBB,14219,CB,"Dean, Jamel",TBB,2019,866978,,2179803,,31926,,278a0811-98b8-42d2-96e9-160b7f364ae0,73,13959,13483,3,206,Auburn,3873935,35,845355600,,30
2021,NYG,14220,DE,"Ximines, Oshane",NYG,2019,835045,,2140954,,31927,,9898a791-ba28-4a68-beee-ad12f61af7db,76,14146,13891,3,254,Old Dominion,3123233,93,849934800,,31
2021,NYJ,14221,LB,"Williams, Quincy",JAC,2019,832599,,3116461,,31930,,8227621d-ad2e-4dea-aef5-64d4f154adb2,71,14149,13982,3,230,Murray State,3110565,56,841208400,,34
2021,TBB,14222,S,"Edwards, Mike",TBB,2019,867995,,2180483,,31931,,b2da84c5-e51c-47d8-bccc-888f8caaa8ad,70,14150,13789,3,205,Kentucky,3155647,34,832395600,,35
2021,MIN,14223,RB,"Mattison, Alexander",MIN,2019,944343,,2257933,,31934,,ae4faec0-509d-4080-b5cb-d1a44d062858,71,13958,13477,3,220,Boise State,4048244,8,898232400,,38
2021,NOS,14224,CB,"Gardner-Johnson, Chauncey",NOS,2019,910391,,2221830,,31937,,5fb6e9f1-2efa-44c9-876f-4d635484be88,71,14091,15189,4,208,Florida,4034953,23,882594000,,3
2021,LVR,14225,DE,"Crosby, Maxx",FA,2019,885785,,2189001,,31938,,3ae55cda-ad32-46c5-bde7-470755f37f3a,77,14119,13459,4,255,Eastern Michigan,3916655,98,872226000,,4
2021,IND,14226,S,"Willis, Khari",IND,2019,884269,,2186440,,31941,,26421b57-c32f-45d3-abcf-c23defaf4f2e,71,14199,13760,4,217,Michigan State,,37,831445200,,7
2021,SFO,14227,PN,"Wishnowsky, Mitch",SFO,2019,913716,,2240526,,31942,,e8e8a5fe-00d1-4ffc-9401-9e5cb254afea,74,14244,13816,4,220,Utah,4035685,3,699598800,,8
2021,ATL,14228,CB,"Sheffield, Kendall",ATL,2019,884056,,2186329,,31943,,fafdc4a3-ddbd-48b4-b10e-cd8a0189dae1,70,14166,13618,4,200,Ohio State,3925358,14,833432400,,9
2021,FA,14229,DE,"Miller, Christian",CAR,2019,835810,,2139779,,31947,,6c1cd007-fea3-47bb-a8b1-4e4c040a2d94,75,14152,13762,4,245,Alabama,,55,834901200,,13
2021,MIA,14230,S,"Redwine, Sheldrick",CLE,2019,871711,,2179401,,31951,,32b601e7-4491-479a-895a-2f96add83e09,72,14136,13537,4,196,Miami (FL),3917852,20,847256400,,17
2021,NYJ,14231,TE,"Wesco, Trevon",NYJ,2019,919456,,2243366,,31953,,f6c34178-e063-444b-96b3-df6b3cf66419,75,14224,13828,4,267,West Virginia,4039253,88,810882000,,19
2021,CIN,14232,DT,"Wren, Renell",CIN,2019,820628,,2131505,,31957,,0ee41c7d-1afa-4ac7-ae6d-66e4da18052d,77,14179,13740,4,315,Arizona State,,79,814424400,,23
2021,BAL,14233,CB,"Marshall, Iman",BAL,2019,880035,,2180331,,31959,,0b93712a-3c39-4d73-aca5-ca04ed05bd59,73,14210,13654,4,210,USC,,37,857019600,,25
2021,FA,14234,CB,"Johnson, Isaiah",FA,2019,831248,,2146759,,31961,,079575a5-029c-4960-bd45-66cd63f659fb,74,14134,13793,4,210,Houston,3126182,31,819435600,,27
2021,LAC,14235,LB,"Tranquill, Drue",LAC,2019,839068,,2142299,,31962,,d468dfe5-8ad2-4c8b-b7ba-0962316a2156,74,14117,13814,4,234,Notre Dame,,23,808462800,,28
2021,SEA,14236,CB,"Amadi, Ugo",SEA,2019,870196,,2180286,,31964,,9448aee3-538c-4ff3-8781-bc848b086bfc,69,14226,13839,4,201,Oregon,3886834,39,863758800,,30
2021,LAR,14237,DT,"Gaines, Greg",LAR,2019,837808,,2139630,,31966,,724c3e97-bd2a-4d48-850e-352829e51708,73,14148,13802,4,312,Washington,3127294,96,831358800,,32
2021,ATL,14238,DT,"Cominsky, John",ATL,2019,1163507,,3116532,,31967,,c41a772c-8458-4f5d-b7b5-8c2a23406fa3,77,14201,13798,4,285,Charleston Univ,4411771,79,817016400,,33
2021,LVR,14239,TE,"Moreau, Foster",FA,2019,865573,,2180634,,31969,,9c3a67fd-5c6e-4689-9e08-9ff6d4db6c9a,76,14154,13822,4,250,LSU,3843945,87,862894800,,35
2021,PIT,14240,TE,"Gentry, Zach",PIT,2019,883079,,2185708,,31973,,58f18567-a050-49c4-aeca-b34499338b37,80,14247,13511,5,265,Michigan,3929924,88,842331600,,3
2021,SEA,14241,LB,"Burr-Kirven, Ben",SEA,2019,865851,,2180357,,31974,,8fe853ae-184e-4c65-a00e-70d2f141504f,72,14125,13844,5,230,Washington,,55,873694800,,4
2021,MIN,14242,LB,"Connelly, Ryan",NYG,2019,836183,,2139317,,31975,,598a8d06-43b3-40f2-b4e1-59e06baddf83,74,14218,13847,5,234,Wisconsin,3121538,43,814424400,,5
2021,FA,14243,CB,"Tell, Marvell",IND,2019,0,,2180341,,31976,,8d44783d-6149-4e6c-8a5f-5fead0ec7677,74,14099,13764,5,198,USC,,39,838962000,,6
2021,LAR,14244,PK,"Gay, Matt",TBB,2019,1068998,,2870511,,31977,,2b90e091-ef78-4753-93eb-0acf3632c206,72,14248,13673,5,232,Utah,4249087,16,763707600,,7
2021,DET,14245,CB,"Oruwariye, Amani",DET,2019,836167,,2139308,,31978,,3e4c9bb7-6ff1-4bf8-bc25-cd6717ddf568,74,14073,13744,5,205,Penn State,3116175,42,823842000,,8
2021,SFO,14247,LB,"Greenlaw, Dre",SFO,2019,882298,,2185496,,31980,,e6eb9d50-9231-44ff-89eb-7f7b996e042f,72,14249,13804,5,230,Arkansas,3916903,57,864536400,,10
2021,FA,14248,DT,"Keke, Kingsley",GBP,2019,879793,,2180818,,31982,,0681ed0d-6b7a-4582-85b8-2692f0c2f058,75,14194,13538,5,288,Texas A&M,,96,843714000,,12
2021,MIA,14249,DE,"Van Ginkel, Andrew",MIA,2019,840243,,2142864,,31983,,7b47d190-168b-44bc-bb91-a688fe28f768,76,14250,13887,5,242,Wisconsin,3133487,43,804574800,,13
2021,LAR,14250,DE,"Hollins, Justin",DEN,2019,835877,,2139590,,31988,,210bfe87-1c9c-48c3-951c-81aef4b2c763,77,14144,13773,5,248,Oregon,3122678,52,821682000,,18
2021,NYJ,14251,LB,"Cashman, Blake",NYJ,2019,867412,,2179762,,31989,,17dfbad4-f4fc-4a65-a085-6cdcefe36879,73,14104,13846,5,235,Minnesota,3728281,51,831704400,,19
2021,SEA,14252,CB,"Jackson, Michael",DAL,2019,0,,2179388,,31990,,63fd7882-5d20-426e-9834-e85c0ebb4d5b,73,14147,13704,5,210,Miami (FL),3917853,2,852872400,,20
2021,NEP,14253,DT,"Cowart, Byron",NEP,2019,880535,,2183961,,31991,,3fa97e08-13d9-47a8-b155-39f975964d47,75,14254,13753,5,300,Maryland,3916922,93,832568400,,21
2021,SFO,14254,DT,"Omenihu, Charles",HOU,2019,884296,,2186497,,31993,,eff1c40e-715c-49c4-93d8-6155322c1205,77,14115,13791,5,280,Texas,3929865,90,872053200,,23
2021,FA,14255,LB,"Smith, Cameron",MIN,2019,865839,,2180338,,31994,,14d47b4c-ff6b-4718-8a6e-ab9b3b82f7d0,74,14173,13813,5,235,USC,,59,859352400,,24
2021,NEP,14256,PN,"Bailey, Jake",NEP,2019,884923,,,,31995,,af1335c6-c262-4488-9352-86ba80754583,74,14255,13817,5,212,Stanford,,16,866610000,,25
2021,IND,14257,LB,"Speed, E.J.",IND,2019,791843,,3116591,,31996,,e653effc-2bdc-4bfe-bf3d-272e783ae4c4,76,14256,13984,5,227,Tarleton State,3071353,45,801982800,,26
2021,DET,14258,PK,"Seibert, Austin",CLE,2019,865932,,2179668,,32002,,bd1f047a-978f-4643-b55f-f4d3b0719a4e,69,14257,13812,5,211,Oklahoma,3821683,3,848034000,,32
2021,NOS,14259,CB,"Miller, Jordan",ATL,2019,865960,,2180367,,32004,,c5614795-d8e3-4104-ad9b-edfb575410bb,73,14215,13876,5,181,Washington,,28,855378000,,34
2021,WAS,14260,LB,"Holcomb, Cole",WAS,2019,830662,,3116561,,32005,,c727b9d9-9776-415d-953c-9ae046e10a05,73,14259,13700,5,240,North Carolina,3116689,55,838702800,,35
2021,LVR,14261,RB,"Smith, Sutton",PIT,2019,885862,,2188961,,32007,,50ffb7df-ae23-4211-a495-3beac62a6522,72,14112,13462,6,232,Northern Illinois,3921970,42,827470800,,2
2021,FA,14262,S,"Hampton, Saquan",NOS,2019,836999,,2139129,,32009,,b8db855b-fd1f-46e6-ac23-466f68130e6c,73,14239,13702,6,206,Rutgers,,29,818744400,,4
2021,ATL,14263,CB,"Ballentine, Corey",NYG,2019,1163952,,3116594,,32012,,e3a4104a-ceba-4df2-b265-70843ecf1fb0,71,14153,13795,6,196,Washburn,4411769,35,829371600,,7
2021,BUF,14264,S,"Johnson, Jaquan",BUF,2019,865999,,2179389,,32013,,c128dad7-899d-4bdf-af9b-9c205dbd4666,70,14241,13819,6,191,Miami (FL),3672862,26,815634000,,8
2021,DEN,14265,WR,"Fulgham, Travis",DET,2019,839325,,2143075,,32016,,030f3ecf-f32f-497d-96a8-8f28d44fc311,74,14236,13735,6,215,Old Dominion,,13,810968400,,11
2021,SFO,14266,CB,"Hollman, Ka'dar",GBP,2019,871187,,3116590,,32017,,ca08b2bc-7fad-4dec-88d9-5f5f9712a830,72,14261,13729,6,196,Toledo,3916676,32,779864400,,12
2021,GBP,14267,WR,"Winfree, Juwann",DEN,2019,836079,,3116589,,32019,,fa7bdbe5-23b9-4cba-9015-98c5e2d09c9e,75,14263,13664,6,215,Colorado,3128317,15,841813200,,14
2021,TEN,14268,LB,"Long, David",TEN,2019,0,,2179486,,32020,,55d7adb4-be58-4c59-9a6e-1ceb73c10c4d,71,14264,13486,6,225,West Virginia,3916074,43,845096400,,15
2021,MIN,14269,DT,"Watts, Armon",MIN,2019,837920,,2141939,,32022,,1cb784d8-de4d-4962-a775-c7379b7053c2,77,14176,13776,6,295,Arkansas,3128685,96,838011600,,17
2021,PHI,14270,S,"Epps, Marcus",MIN,2019,840324,,3116592,,32023,,4dcf9e8a-fc5c-43a2-9b83-4ca295490a9b,72,14266,13985,6,195,Wyoming,3139368,22,822718800,,18
2021,CHI,14271,CB,"Crawford, Xavier",HOU,2019,865794,,2180312,,32027,,c3ff85db-bad4-444c-9123-812c933c8227,71,14181,13430,6,187,Central Michigan,,21,818571600,,22
2021,SEA,14272,CB,"Austin, Blessuan",NYJ,2019,868171,,2179428,,32028,,57df194b-d445-4e66-af51-7b781b0f529f,73,14222,13471,6,198,Rutgers,,31,837752400,,23
2021,BUF,14273,CB,"Harris, Tim",SFO,2019,745844,,3116595,,32030,,e289cb0a-2447-458a-a47b-5f843c0edd3c,73,14267,13692,6,205,Virginia,,35,807166800,,25
2021,LAC,14275,DE,"Egbule, Emeke",LAC,2019,877886,,2180702,,32032,,c5e24b59-cafa-4174-b5dc-e02f5934fb2d,74,14190,13855,6,245,Houston,,45,845182800,,27
2021,KCC,14276,CB,"Fenton, Rashad",KCC,2019,881954,,2185052,,32033,,a76eb878-71ee-418e-a46f-b35f6950aa95,71,14270,13703,6,193,South Carolina,,24,856155600,,28
2021,CHI,14278,CB,"Shelley, Duke",CHI,2019,879946,,3116651,,32037,,a7450b47-b784-490b-8edd-b5502f16366f,69,14273,13986,6,176,Kansas State,3916126,34,844750800,,32
2021,PIT,14279,LB,"Gilbert, Ulysees",PIT,2019,0,,2188808,,32039,,d1e8f343-9556-46f6-a238-2053a50b57d6,72,14274,13632,6,230,Akron,,57,871102800,,34
2021,TBB,14280,WR,"Miller, Scott",TBB,2019,866578,,2180075,,32040,,85e18d5f-8a3f-4b6c-88fe-dfdaaed5554e,69,14275,13987,6,174,Bowling Green,3914397,13,870325200,,35
2021,DAL,14283,S,"Wilson, Donovan",DAL,2019,835844,,2139883,,32045,,2e9ef3ac-eca5-4eb9-a41d-f404dfaae460,72,14278,13890,6,204,Texas A&M,3122135,6,793342800,,40
2021,KCC,14284,RB,"Thompson, Darwin",KCC,2019,1108841,,2962970,,32046,,a1a73c32-c409-4ee0-8a7b-0ae589db85c8,68,14178,13476,6,200,Utah State,,34,855723600,,42
2021,MIN,14286,CB,"Boyd, Kris",MIN,2019,884277,,2186481,,32049,,96fdd2ed-d54e-40f5-beb1-40c5b3fd4bfb,71,14161,13797,7,201,Texas,3929845,17,842504400,,3
2021,NYG,14287,RB,"Gillaspia, Cullen",HOU,2019,835830,,3116625,,32052,,1731325a-0303-4a56-81f5-3c4a588cf0d6,74,14282,13988,7,235,Texas A&M,,36,800254800,,6
2021,GBP,14289,RB,"Whyte, Kerrith",CHI,2019,0,,2183545,,32054,,0a040f48-4fa1-479d-ae9d-3ab1457539ee,70,14283,13454,7,200,Florida Atlantic,,,846738000,,8
2021,CAR,14291,DE,"Johnson, Darryl",BUF,2019,890731,,2132701,,32057,,0e72812f-db64-4eb8-a7e4-41347067b375,78,14286,13989,7,253,North Carolina A&T,,40,860130000,,11
2021,GBP,14292,LB,"Summers, Ty",GBP,2019,822442,,2131833,,32058,,5203e275-5554-47de-bc0a-5b13639e5b50,73,14233,13883,7,241,TCU,3116431,47,820386000,,12
2021,HOU,14293,CB,"Moreland, Jimmy",WAS,2019,830262,,2137635,,32059,,4bbe8ab7-3ae2-42a6-a471-fd2b344843a2,71,14162,13603,7,182,James Madison,3120508,33,809413200,,13
2021,BUF,14294,TE,"Sweeney, Tommy",BUF,2019,836094,,2139106,,32060,,ec63ee49-3a03-44ca-a083-3916f0bccd76,77,14287,13667,7,255,Boston College,3122818,47,804574800,,14
2021,FA,14295,RB,"Cox, Chandler",MIA,2019,866956,,3116654,,32065,,ee3d7a82-d3e0-4d12-b2f8-116aefdb7cb6,73,14292,13991,7,240,Auburn,,27,838616400,,19
2021,FA,14296,DT,"Russell, Dontavius",JAC,2019,835157,,2139800,,32067,,d61b7bc0-beec-4cab-97b0-7dbd27ded26e,75,14293,13542,7,320,Auburn,,98,811400400,,21
2021,SEA,14297,WR,"Ursua, John",SEA,2019,886186,,3116657,,32068,,c00e0b6f-367f-4cf5-ba11-d23b1aa114f1,70,14294,13470,7,182,Hawaii,,15,758782800,,22
2021,JAC,14298,WR,"Godwin, Terry",CAR,2019,879072,,2180462,,32069,,fc36fcb2-0125-42c4-a8b4-0a2ca9c15ef3,71,14295,13619,7,185,Georgia,,14,846046800,,23
2021,KCC,14301,DT,"Broughton, Cortez",LAC,2019,842184,,2144909,,32074,,6ee96e28-60b0-4e30-b014-6962e7d1c3db,74,14219,13706,7,291,Cincinnati,,94,841640400,,28
2021,LAR,14302,S,"Scott, Nick",LAR,2019,836171,,2139311,,32075,,4d383922-53ab-48f8-bb8a-29176ea3ffbc,71,14297,13958,7,200,Penn State,3116179,21,800686800,,29
2021,NOS,14303,LB,"Elliss, Kaden",NOS,2019,821940,,2132125,,32076,,7c51883f-8ea7-4f54-8c03-a562b4524858,74,14207,13953,7,240,Idaho,3124890,55,805352400,,30
2021,MIN,14305,WR,"Johnson, Olabisi",MIN,2019,867071,,2180922,,32079,,814e9529-e00f-4d02-925b-158ba1c6f840,72,14299,13660,7,203,Colorado State,,81,858574800,,33
2021,ARI,14306,DT,"Dogbe, Michael",ARI,2019,838305,,2141616,,32081,,cf0c253d-45bd-48f5-9602-88c3d9ca1082,75,14198,13709,7,280,Temple,,98,831272400,,35
2021,JAC,14307,LB,"Allen, Dakota",LAR,2019,839005,,2142032,,32083,,4d094a58-1cbe-4ede-abaa-cd2f1a492f0d,73,14205,13831,7,232,Texas Tech,,53,815288400,,37
2021,FA,14308,CB,"Webster, Ken",NEP,2019,837945,,2141956,,32084,,b4f07920-56e3-4e9d-b787-014b2f940b0e,71,14208,13889,7,202,Mississippi,,47,835160400,,38
2021,ATL,14309,DE,"Brailford, Jordan",WAS,2019,835401,,2139240,,32085,,cd9b9d93-4368-4495-803e-f5d2524c8468,75,14230,13435,7,252,Oklahoma State,,95,813214800,,39
2021,ATL,14310,DE,"Bell, Quinton",FA,2019,893248,,3116653,,32062,,c8d98dc8-ca11-40bc-bd72-7e2f4bd2ba3b,76,14290,13990,7,258,Prairie View A&M,3933407,56,831618000,,16
2021,CLE,14312,PK,"Blewitt, Chris",FA,2019,742386,,2071581,,31819,,d2be306a-9244-42f7-a3f6-46595f59f850,69,14022,13896,,195,Pittsburgh,,2,799390800,,
2021,FA,14314,RB,"Anderson, Bruce",FA,2019,888716,,2190739,,32475,,60acd19b-4197-4b04-ab5b-c287ca5a0b56,71,14664,13598,,210,North Dakota State,,35,866782800,,
2021,IND,14315,WR,"Dulin, Ashton",FA,2019,1166036,,3116796,,32292,,f374262b-d642-4d05-9584-5955548ee4d1,74,14020,13854,,215,Malone University,4061956,16,863672400,,
2021,SEA,14316,WR,"Hart, Penny",FA,2019,878935,,2183625,,32293,,a296f2fe-7af8-4796-b50a-28ef010d0933,68,14334,13616,,180,Georgia State,,19,836542800,,
2021,FA,14317,WR,"Doss, Keelan",FA,2019,830084,,2137866,,32342,,fcae1e29-5ca2-463e-92a6-0be893f5eb4a,75,14212,13479,,215,UC Davis,3120980,10,827384400,,
2021,DEN,14319,TE,"Beck, Andrew",FA,2019,824428,,2131774,,32225,,b556a98d-16aa-4a0d-9134-1b59c46cc640,75,14462,13713,,255,Texas,3125107,47,832136400,,
2021,FA,14320,WR,"Badet, Jeff",FA,2018,746896,,,,31227,,e98ce252-583a-4c74-a718-d38f1ba5793d,71,13437,12739,,182,Oklahoma,,84,775803600,,
2021,SEA,14321,WR,"Thompson, Cody",FA,2019,833514,,2136709,,32367,,16da963d-a300-4d72-8e4d-7771196c03e9,74,14335,13490,,205,Toledo,3126115,83,821336400,,
2021,PHI,14322,LB,"Edwards, T.J.",FA,2019,836191,,2139322,,32403,,a7b4b50a-9431-4551-89e1-6b8cb80536d7,72,14202,13460,,228,Wisconsin,3121544,53,839826000,,
2021,FA,14324,TE,"Raymond, Dax",FA,2019,886225,,2189163,,32261,,9d95c076-0ceb-4ecc-9187-4f77354c2d1f,77,14321,13440,,255,Utah State,,46,786171600,,
2021,JAC,14328,S,"Wingard, Andrew",FA,2019,868228,,2181092,,32105,,65e778fa-4639-4973-bb82-c76efa2ff309,72,14328,13768,,200,Wyoming,3918331,42,849762000,,
2021,FA,14330,WR,"Shepherd, Darrius",FA,2019,831003,,3116850,,32378,,4bfd6f35-f0ac-4c43-a023-f8236df31deb,71,14591,13924,,186,North Dakota State,,10,815202000,,
2021,CLE,14331,RB,"Johnson, D'Ernest",FA,2019,839043,,3117165,,32608,,f46e812f-14c6-4af8-9316-01a880adebc5,70,14786,12678,,208,South Florida,3139602,30,825397200,,
2021,CIN,14335,PK,"Fry, Elliott",FA,2019,744596,,2079797,,31831,,67da0db1-ed58-435d-b8bf-f7ffa02d8a24,72,14037,13943,,189,South Carolina,,19,787208400,,
2021,FA,14336,WR,"Johnson, Jon'Vea",FA,2019,833478,,2136691,,32200,,bc67a9f0-8c96-4114-8b46-4c97fdd577d1,72,14450,13912,,195,Toledo,,81,819694800,,
2021,LAC,14337,WR,"Guyton, Jalen",FA,2019,884567,,2186663,,32201,,ae9495b2-4c62-4e14-8e43-beb53e1ae28a,73,14311,13575,,212,North Texas,3932430,4,865659600,,
2021,TBB,14339,WR,"Grayson, Cyril",FA,2017,0,,,,30111,,a138f20f-8a41-4d0e-930a-a16b6cb597b3,71,12216,12121,,178,Louisiana State,,15,755067600,,
2021,LAC,14341,TE,"Parham, Donald",FA,2019,875649,,2183713,,32456,,4f246e92-3d21-450f-977a-dc16892c7238,80,14320,13602,,237,Stetson University,3912092,89,871707600,,
2021,ATL,14342,WR,"Blake, Christian",FA,2018,837503,,,,31347,,d90a2ae8-cbd6-40cd-a545-3501c93c0822,73,13539,13083,,181,Northern Illinois,,13,834210000,,
2021,FA,14344,QB,"Dolegala, Jacob",FA,2019,0,,3117019,,32464,,751d6fe8-85d9-4caa-bcca-493155dbff6b,78,14325,13925,,235,Central Connecticut State,3921586,,844664400,,
2021,FA,14350,RB,"Chunn, Jordan",FA,2018,744162,,,,31280,,ddd1fbb3-4db8-4d77-b522-9efd938ec8c5,72,13478,12734,,230,Troy,,46,789022800,,
2021,TBB,14351,WR,"McElroy, Codey",FA,2018,901152,,,,31732,,225d9e5e-598c-4b32-9c74-d7df2018500c,78,13863,13341,,255,Southeastern Oklahoma,,84,724222800,,
