year,id,position,team,name,draft_team,draft_year,stats_global_id,twitter_username,cbs_id,fleaflicker_id,stats_id,college,weight,draft_pick,draft_round,sportsdata_id,rotowire_id,jersey,height,rotoworld_id,espn_id,birthdate,nfl_id,status
2023,14956,CB,KCC,"Sneed, L'Jarius",KCC,2020,0,,2239881,,32808,Louisiana Tech,192,32,4,92b059b3-6b1b-4db4-a535-ceba629176d1,14688,38,73,,4040432,853822800,,
2023,14957,CB,LVR,"Robertson, Amik",LVR,2020,0,_youngtruth7,2816298,,32809,Louisiana Tech,183,33,4,23525664-b547-413b-9221-b09091b90edf,14709,21,69,,4239694,899701200,,
2023,14958,LB,JAC,"Quarterman, Shaquille",JAC,2020,0,,2221934,,32810,Miami,234,34,4,dd7218be-5eaa-4d51-94f8-a9f68d2f0af9,14747,58,72,,4037468,878014800,,
2023,14959,CB,FA,"Reid, John",HOU,2020,0,John_Doe_25,2186643,,32811,Penn State,187,35,4,f113cf01-5a86-4ed9-ae34-dcdbac9e11a6,14710,28,70,,,832136400,,
2023,14960,DE,FA,"Robinson, Alton",SEA,2020,0,,2868213,,32818,Syracuse,259,2,5,fc116de9-ceb8-409b-b322-60659c73e943,14727,98,75,,,896763600,,
2023,14961,S,FA,"Robinson, Kenny",CAR,2020,0,krob2__,2835561,,32822,West Virginia,200,6,5,0d226e62-3a43-4a9f-a985-05214182146f,14787,41,74,,,915771600,,
2023,14962,DE,TEN,"Gipson, Trevis",CHI,2020,0,trevisgipson,2181277,,32825,Tulsa,263,9,5,2814f1e7-dca6-4bd9-80a9-9af480d10546,14680,56,76,,3917016,866178000,,
2023,14963,S,JAC,"Thomas, Daniel",JAC,2020,0,gamechanger021,2241807,,32827,Auburn,215,11,5,15a6249f-f4cf-47c2-8251-8a3a802b3db0,14687,20,70,,4035505,899269200,,
2023,14964,CB,NYJ,"Hall, Bryce",NYJ,2020,0,,2251254,,32828,Virginia,202,12,5,e81fcb68-e579-455f-9278-1bc28d5d332b,14445,34,73,,4037584,878706000,,
2023,14966,LB,WAS,"Hudson, Khaleke",WAS,2020,0,KhalekeHudson,2260652,,32832,Michigan,220,16,5,5c52edd1-7566-483d-9564-03c21438fb29,14480,39,72,,4046525,881384400,,
2023,14967,CB,DET,"Vildor, Kindle",CHI,2020,0,ThePremier20,2252448,,32833,Georgia Southern,189,17,5,e1072f9a-86f7-4d01-89a6-33fe0186f232,14706,22,71,,4036651,881816400,,
2023,14968,DE,FA,"Weaver, Curtis",MIA,2020,0,curtisweaver99,2257946,,32834,Boise State,265,18,5,5f313f6e-4a5b-495b-8442-176c145f68c4,14409,54,74,,,902120400,,
2023,14969,WR,FA,"Hightower, John",PHI,2020,0,,2969061,,32838,Boise State,190,22,5,58e217cd-53c0-40e7-b40b-62f53d246751,14567,84,74,,,833518800,,
2023,14970,CB,FA,"Hand, Harrison",MIN,2020,0,__harry22,2868561,,32839,Temple,185,23,5,ef3475dd-30bc-4f1a-9c44-4a8ecaca476e,14522,37,71,,4259170,910846800,,
2023,14971,DT,BAL,"Washington, Broderick",BAL,2020,0,,2185746,,32840,Texas Tech,315,24,5,6f695364-f31f-420d-8baa-434539e2b12d,14720,96,74,,,849675600,,
2023,14972,WR,FA,"Coulter, Isaiah",HOU,2020,0,,2830035,,32841,Rhode Island,198,25,5,0063fe36-d8c2-43e6-8ab1-af890eb58cea,14537,82,74,,,906094800,,
2023,14973,RB,FA,"Huntley, Jason",DET,2020,0,thejasonhuntley,2239939,,32842,New Mexico State,195,26,5,632f863e-ad20-424f-a468-7ee40c098c2c,14796,38,69,,,893048400,,
2023,14974,WR,CHI,"Mooney, Darnell",CHI,2020,0,Darnell_M1,2240651,,32843,Tulane,180,27,5,bafe8df1-66b5-4200-8fb3-ff188c25a4e2,14510,1,71,,4040655,878101200,,
2023,14975,DT,LAR,"Murchison, Larrell",TEN,2020,0,Murchboy92,2865164,,32844,North Carolina State,285,28,5,ff0950aa-357f-47b4-b4dd-d4374413ffc1,14718,52,74,,4240123,861858000,,
2023,14977,WR,MIN,"Osborn, K.J.",MIN,2020,0,,2184383,,32846,Miami,203,30,5,3bf5c049-9daa-43ba-9758-c6c895a9d462,14641,13,71,,3916566,865918800,,
2023,14978,DE,KCC,"Danna, Michael",KCC,2020,0,M_Danna4,2180090,,32847,Michigan,257,31,5,9e9d2934-a273-4e39-a413-d991d083297b,14823,51,74,,3915487,881211600,,
2023,14979,LB,DEN,"Strnad, Justin",DEN,2020,0,jsgarbs,2186413,,32848,Wake Forest,235,32,5,f8f0760e-8f04-45bf-9371-fa33c945bc1c,14757,40,75,,3919548,840603600,,
2023,14980,LB,NYG,"Brown, Cam",NYG,2020,0,,2251294,,32852,Penn State,230,4,6,65533cd0-792b-42cb-808f-18cbac2e51cb,14596,47,77,,4045165,891406800,,
2023,14981,DT,BAL,"Roy, Bravvion",CAR,2020,0,brave_roy,2253081,,32854,Baylor,330,5,6,47dedc0e-a2fd-415c-8619-5a46867d83e2,14824,93,73,,,845614800,,
2023,14982,S,LAC,"Gilman, Alohi",LAC,2020,0,alohigilman,2868542,,32856,Notre Dame,201,7,6,f3a7ab39-ead2-4dbf-b760-d652b8a26853,14521,32,70,,4039413,874472400,,
2023,14983,PK,BUF,"Bass, Tyler",BUF,2020,0,tbass_xvi,2188356,,32858,Georgia Southern,183,9,6,bfccbff4-bc01-41ed-aa11-be976160504c,14609,2,70,,,855896400,,
2023,14984,TE,SFO,"Woerner, Charlie",SFO,2020,0,,2248629,,32860,Georgia,250,11,6,527dfee0-a242-4dc7-830a-ab7028308259,14608,89,77,,,876978000,,
2023,14985,PN,PHI,"Mann, Braden",NYJ,2020,0,MannBraden,,,32861,Texas A&M,198,12,6,85eaaf9f-59cf-4150-943c-c1abdaa78eb1,14654,10,71,,,880347600,,
2023,14987,DT,HOU,"Davis, Khalil",TBB,2020,0,khalildaish95,2179622,,32864,Nebraska,315,15,6,2f471656-9ecc-42ea-977f-0c56756d0557,14682,50,74,,3699530,840690000,,
2023,14988,LB,PHI,"Bradley, Shaun",PHI,2020,0,Sdot_Bradley5,2239597,,32866,Temple,240,17,6,a004c949-7097-4faf-bac9-0edc5b1b2b67,14737,54,73,,4038902,860475600,,
2023,14991,S,LAR,"Fuller, Jordan",LAR,2020,0,j_fuller4,2260978,,32869,Ohio State,203,20,6,c72cb618-fb6b-4327-8ced-91088c936c81,14698,29,74,,4040613,888987600,,
2023,14992,WR,PHI,"Watkins, Quez",PHI,2020,0,AdamSchefter,2262953,,32870,Southern Mississippi,193,21,6,ca85137c-205c-458e-8b77-8457849f614c,14464,16,72,,4050373,897368400,,
2023,14995,S,MIN,"Metellus, Josh",MIN,2020,0,NoExcuses_23,2260662,,32875,Michigan,207,26,6,e135eaa4-1688-487a-a924-4d83b16977df,14479,44,71,,4046537,885358800,,
2023,14996,TE,GBP,"Davis, Tyler",JAC,2020,0,Tyler_Davis9,2182811,,32876,Georgia Tech,252,27,6,e7a9186e-5e19-4f70-b45c-527c888e6fc7,14827,84,76,,3914240,859957200,,
2023,14997,CB,PHI,"Rodgers, Isaiah",IND,2020,0,rodgers_isaiah,2261492,,32881,UMass,176,32,6,72100db3-2daa-4c17-aaa8-6c2c52bea5f3,14828,2,70,,4044540,884149200,,
2023,14998,WR,FA,"Patmon, Dezmon",IND,2020,0,dadpat7,2221990,,32882,Washington State,225,33,6,be29caf2-9942-4e21-939a-a29407555c56,14643,19,76,,,902379600,,
2023,15000,LB,CIN,"Bailey, Markus",CIN,2020,0,mb_boiler21,2183896,,32885,Purdue,235,1,7,cbe52cf7-a9fe-495c-bd77-3a22a7f7208f,14736,41,73,,3917992,857710800,,
2023,15001,S,WAS,"Curl, Kamren",WAS,2020,0,KCurl_2,2866171,,32886,Arkansas,205,2,7,eff8e3ec-98e4-49c8-b865-436e3abb0870,14381,3,74,,4242154,922856400,,
2023,15002,LB,NYG,"Coughlin, Carter",NYG,2020,0,Cmoe34,2239754,,32888,Minnesota,240,4,7,d2f9e776-11e2-47ce-82fd-60908aeb2769,14580,52,75,,4034766,869461200,,
2023,15003,S,BAL,"Stone, Geno",BAL,2020,0,GenoStone22,2867170,,32889,Iowa,210,5,7,95f3b8ac-e10f-4f0d-8650-b464b37ded86,14474,22,71,,4240575,924498000,,
2023,15004,CB,NYG,"Thomas-Oliver, Stantley",CAR,2020,0,__Alcatraz21,2262783,,32891,Florida International,194,7,7,6c162e60-0d39-46b4-bd8d-d2f3c6d6c7e5,14707,38,72,,4046353,896936400,,
2023,15005,DE,FA,"Willekes, Kenny",MIN,2020,0,kennyw97,2186438,,32895,Michigan State,264,11,7,3a10616d-e6bd-4328-ac4d-db423b0abbdb,14732,79,75,,3929833,869547600,,
2023,15007,DE,WAS,"Smith-Williams, James",WAS,2020,0,jacsw3,2179368,,32899,North Carolina State,265,15,7,63758554-7225-48de-a553-c43c03419c49,14729,50,75,,3686690,870238800,,
2023,15008,QB,DEN,"DiNucci, Ben",DAL,2020,0,B_DiNucci6,2179411,,32901,James Madison,215,17,7,c744ade6-bce2-4c71-8f1b-742cb183c8eb,14832,15,74,,3895785,848811600,,
2023,15009,DT,FA,"Davis, Carlos",PIT,2020,0,,2179621,,32902,Nebraska,320,18,7,1dada1ff-5475-425e-8f38-0728d50c91c5,14681,73,74,,3699462,840690000,,
2023,15010,DE,WAS,"Toohill, Casey",PHI,2020,0,CaseyToohill,2186841,,32903,Stanford,250,19,7,8d617c67-6e6a-4afd-b5c8-f98dd744c36d,14753,94,77,,3931408,840603600,,
2023,15011,LB,FA,"Johnston, Clay",LAR,2020,0,C_Johnston4,2189507,,32904,Baylor,232,20,7,d6ce86bc-7c3c-42c5-82eb-c8bc51e7e94d,14743,44,73,,,839480400,,
2023,15016,CB,BUF,"Jackson, Dane",BUF,2020,0,Djack11_,2179418,,32909,Pittsburgh,180,25,7,089763ae-208d-4ad9-bb30-c97c0fcfdcd1,14549,23,71,,3895791,849243600,,
2023,15018,LB,PIT,"Russell, Chapelle",TBB,2020,0,DeuceRussell36,2186632,,32911,Temple,236,27,7,6a2ee9da-4df9-4486-8060-8362a20bbb40,14755,49,74,,3923413,853736400,,
2023,15019,DE,FA,"Garvin, Jonathan",GBP,2020,0,,2804100,,32912,Miami,257,28,7,586bc34d-f368-4d82-96b1-816d08fa2837,14365,96,76,,4240655,933138000,,
2023,15020,CB,FA,"Jackson, Chris",TEN,2020,0,,3679,,32913,Marshall,193,29,7,099c975d-104f-4bac-9815-52346771a515,14835,35,70,,,892443600,,
2023,15026,TE,CAR,"Sullivan, Stephen",SEA,2020,0,SJS_10,2223251,,32921,Louisiana State,245,37,7,a41b8454-0326-4c56-87a2-f2aac3814961,14570,85,77,,4035426,849157200,,
2023,15027,WR,IND,"Cleveland, Tyrie",DEN,2020,0,,2248604,,32922,Florida,205,38,7,8cd3d1bb-5b04-4351-bd03-4b4f9b9e33e4,14621,12,74,,4034964,874731600,,
2023,15028,DE,FA,"Tuszka, Derrek",DEN,2020,0,,2190767,,32923,North Dakota State,246,40,7,abbfa41c-ccb6-4378-b75b-28ec7d54e277,14731,59,77,,,837061200,,
2023,15029,LB,FA,"Crowder, Tae",NYG,2020,0,TaeCrowder,2180461,,32924,Georgia,235,41,7,22f733ff-fd31-4731-acf1-97843e9eb665,14839,54,75,,,858142800,,
2023,15030,LB,FA,"Gates, DeMarquis",FA,2018,0,,,,31744,Mississippi,221,,,8b91b834-6eae-4a18-8fc6-9c99caafa615,13942,43,74,,,826174800,,
2023,15032,PN,DET,"Fox, Jack",FA,2019,0,,,,32358,Rice,218,,,7141ec7a-4f3d-44a4-979e-6644ab9e8f7b,13715,3,74,,,841554000,,
2023,15034,WR,PIT,"Callaway, Marquez",FA,2020,0,,2247505,,33109,Tennessee,204,,,1364cb22-1bfa-429b-8bde-dfd0d2938163,14556,85,74,,4035170,890974800,,
2023,15035,QB,TBB,"Wolford, John",FA,2018,0,,2983467,,31803,Wake Forest,218,,,2ab1b694-1013-4661-85d4-55415d3b147f,13403,18,73,,3124092,813819600,,
2023,15040,RB,FA,"Williams, Ty'Son",FA,2020,0,,,,33006,Brigham Young,220,,,9e31f935-1e60-437d-9859-e1f2bb936aa5,14404,22,72,,,841813200,,
2023,15041,TE,NYG,"Cager, Lawrence",FA,2020,0,,2183845,,33329,Georgia,220,,,2f2181f8-cb0a-42e4-9468-17f5f5a219cc,14597,89,77,,3917849,872053200,,
2023,15042,RB,TEN,"Ward, Jonathan",FA,2020,0,,3159088,,33088,Central Michigan,202,,,1dc6b133-355f-451e-856f-d02839681578,15106,23,72,,4039274,875595600,,
2023,15046,WR,FA,"Merritt, Kirk",FA,2020,0,,,,33242,Arkansas State,214,,,521f597a-0709-4cc4-afab-72d93eccb5fc,14861,33,73,,,852440400,,
2023,15049,LB,CIN,"Bachie, Joe",FA,2020,0,,2239744,,33108,Michigan State,235,,,c44bdac4-0732-4f94-8bae-df47ecec5656,14735,48,74,,4036507,888469200,,
2023,15051,PN,KCC,"Townsend, Tommy",FA,2020,0,,2180540,,32960,Florida,191,,,edfc712a-54f7-4c34-a838-c50c14dbf7dc,14574,6,73,,3915398,847774800,,
2023,15054,TE,CAR,"Ricci, Giovanni",FA,2020,0,,2189091,,33151,Western Michigan,240,,,689de342-1d99-4a4d-976d-f6573ef3a8c2,14785,49,75,,3916749,845442000,,
2023,15057,WR,ARI,"Chisena, Dan",FA,2020,0,,3159144,,33023,Penn State,202,,,92529995-41e9-48db-b429-c96540ad357b,14889,88,75,,3929637,856846800,,
2023,15060,QB,FA,"Streveler, Chris",FA,2019,0,,,,32662,South Dakota,216,,,23461354-f2d7-4e36-9046-fe9cde6dd413,14587,15,73,,,789368400,,
2023,15063,LB,WAS,"Harris, De'Jon",FA,2020,0,,,,33321,Arkansas,245,,,8ca83e4e-d3a5-4dcb-a917-e58e36b77721,14553,45,72,,,878360400,,
2023,15066,TE,FA,"Wolf, Eli",FA,2020,0,,,,33007,Georgia,236,,,71c657d6-a2d9-48f3-b6db-dd4372e910f4,14375,46,76,,3915400,858056400,,
2023,15070,TE,KCC,"Fortson, Jody",FA,2019,0,,3117124,,32600,Valdosta State,226,,,a01ffd42-5fdb-42f8-95ab-157025e3fba8,14306,89,76,,4408854,818312400,,
2023,15076,LB,LAR,"Rozeboom, Christian",FA,2020,0,,3159116,,33261,South Dakota State,230,,,49abd11f-fe2b-4d15-99ed-f316d2ec67e1,15090,56,74,,3909013,854600400,,
2023,15078,CB,JAC,"Claybrooks, Chris",JAC,2020,0,,2968984,,32893,Memphis,180,9,7,039d817f-17a4-471d-8949-197335dcd1ad,14829,6,69,,4371737,869115600,,
2023,15079,CB,LAC,"Bassey, Essang",FA,2020,0,,2223200,,32932,Wake Forest,190,,,34853ce3-5e1f-4b23-b730-6f51444291ac,14738,27,70,,4037216,902898000,,
2023,15080,TE,PHI,"Togiai, Noah",FA,2020,0,,,,32970,Oregon State,244,,,86707c8e-fec4-4ebe-9111-4d3ad238ad43,14843,83,76,,3930298,868165200,,
2023,15081,DT,KCC,"Wharton, Tershawn",FA,2020,0,,3159108,,32952,Missouri S&T,280,,,632a8382-27d6-45ae-b3d2-a37157e09ab7,15077,92,73,,4058925,898750800,,
2023,15082,LB,ARI,"Barnes, Krys",FA,2020,0,,3159093,,33221,UCLA,229,,,fc081a72-124d-4648-86a4-45aebb95a5ba,14572,40,74,,4035817,891493200,,
2023,15088,TE,FA,"Ellefson, Ben",FA,2020,0,,,,33124,North Dakota State,250,,,ca393469-d587-4bf7-905d-838e960de851,14864,82,75,,,841554000,,
2023,15089,DT,NOS,"Roach, Malcolm",FA,2020,0,,2246854,,33118,Texas,290,,,bb01a04e-0d54-4fc6-98c8-2b8614d07afe,14726,97,75,,4039064,897368400,,
2023,15093,DT,FA,"Copeland, Marquise",FA,2019,0,,,,32130,Cincinnati,287,,,7e4f9b27-edc4-4f5c-b77a-81604220a454,14014,93,74,,,863154000,,
2023,15094,S,DEN,"Locke, P.J.",FA,2019,0,,,,32164,Texas,202,,,155980c2-e289-48c4-a047-09c08d0ce7ae,14198,6,70,,,855723600,,
2023,15097,TE,DAL,"McKeon, Sean",FA,2020,0,,2239736,,33101,Michigan,255,,,0f369885-8ecd-4ca0-a3dc-df8530a0db6e,14478,49,77,,4036275,883285200,,
2023,15103,RB,BUF,"Gilliam, Reggie",FA,2020,0,,3161112,,33357,Toledo,244,,,4475bb8a-b5a6-4527-bfc7-8e7e03900984,14844,41,72,,4039505,872053200,,
2023,15109,WR,TEN,"Westbrook-Ikhine, Nick",FA,2020,0,,2185954,,33348,Indiana,211,,,5e63e674-adf3-4f4e-929e-4a0ff2cfb1df,14750,18,74,,3929785,858920400,,
2023,15110,DT,CAR,"Thurman, Nick",FA,2018,0,,2926952,,31726,Houston,305,,,ded1a577-51cc-4f13-8b79-4f4c09655f44,13320,91,76,,3040031,802933200,,
2023,15114,S,FA,"Hartsfield, Myles",FA,2020,0,,,,33139,Mississippi,210,,,87e59fe7-8744-4318-a41e-53a18d1f9647,14968,38,71,,,870757200,,
2023,15117,LB,SFO,"Flannigan-Fowles, Demetrius",FA,2019,0,,3116827,,32319,Arizona,223,,,c5175598-1392-4eaa-ae62-d99811a0c477,14074,44,74,,3931424,841813200,,
2023,15121,DE,NYJ,"Huff, Bryce",FA,2020,0,,3159231,,33335,Memphis,255,,,07b963d4-aef7-4874-ba04-f9b1ec1142d3,15035,47,75,,4039375,892789200,,
2023,15124,CB,PIT,"Pierre, James",FA,2020,0,,2239564,,32939,Florida Atlantic,185,,,6e0bbdc7-fa74-41d2-b3de-4eaa8e670f87,14439,42,74,,4259252,842850000,,
2023,15125,CB,CAR,"Jackson, Lamar",FA,2020,0,,2239671,,33336,Nebraska,212,,,22e0f7ed-9b46-4a75-9780-d9b66c245744,14583,38,74,,4034849,892443600,,
2023,15129,CB,DET,"Dorsey, Khalil",FA,2020,0,,3161103,,33012,Northern Arizona,188,,,e8b1322a-6162-4535-b6af-4ca60ce8b09c,15137,30,68,,4027919,891320400,,
2023,15130,S,FA,"Hughes, Juju",FA,2020,0,,,,33296,Fresno State,188,,,d014789f-6cc0-435b-bd18-9faaf12ffd6e,15130,36,71,,,900824400,,
2023,15132,DT,FA,"Vickers, Kendal",FA,2018,0,,2071857,,31420,Tennessee,295,,,0cd46b5f-5397-4947-9331-8d3420af7852,14560,91,75,,3044732,801205200,,
2023,15137,S,HOU,"Arnold, Grayland",FA,2020,0,,2253063,,32961,Baylor,190,,,d6969476-95dc-42e4-9cd1-a1e8ae6973ff,14491,36,70,,4035389,873349200,,
2023,15140,S,BUF,"Lewis, Cam",FA,2019,0,,3117007,,32416,Buffalo,183,,,d5dee97b-aa96-4fa6-868f-b6dc1f66245c,14253,39,69,,3916577,860907600,,
2023,15141,DE,TBB,"Gill, Cam",FA,2020,0,,3159189,,33272,Wagner,240,,,112b95ea-d080-4aa7-bedc-5755c6c6b80c,14917,45,75,,4034496,882075600,,
2023,15142,CB,LVR,"Hall, Tyler",FA,2020,0,,2258315,,33058,Wyoming,190,,,74761bca-f09c-4a06-8dd4-5f3cf2a2b897,14999,33,70,,4048718,909810000,,
2023,15147,CB,NYJ,"Guidry, Javelin",FA,2020,0,,2827531,,33333,Utah,191,,,dfdf250e-0457-4008-be27-a0be2a3ae5bd,14454,40,69,,4243250,902379600,,
2023,15148,S,CAR,"Franklin, Sam",FA,2020,0,,3159171,,33137,Temple,210,,,3b1bb0da-607a-4502-8855-8ab5095334da,14931,42,75,,4044133,823237200,,
2023,15151,LB,GBP,"Welch, Kristian",FA,2020,0,,2251113,,33005,Iowa,240,,,0782b3a2-9693-40f6-aff2-a21bc8fa4c5d,15141,54,75,,4036153,895986000,,
2023,15159,DT,FA,"Mondeaux, Henry",FA,2018,0,,,,31518,Oregon,280,,,d7f79a32-6a28-4e14-bedf-6186dec771e6,13390,90,77,,3122690,811486800,,
2023,15165,DT,DET,"Jones, Benito",FA,2020,0,,2221865,,33239,Mississippi,335,,,e9746156-842c-475e-806d-4bcb26032e3b,14715,95,73,,4035299,880606800,,
2023,15168,CB,FA,"Jacquet, Michael",FA,2020,0,,,,32964,Louisiana-Lafayette,201,,,8dde622e-645e-4e89-85b1-a8aca7bdfd7e,14875,39,74,,,854514000,,
2023,15173,DT,HOU,"Tart, Teair",FA,2020,0,,3161108,,33347,Florida International,315,,,a78206af-6d78-4b4c-90e3-dc4bd62ac80b,14985,90,74,,4374269,857106000,,
2023,15176,CB,FA,"Whittaker, Jace",FA,2020,0,,,,33089,Arizona,185,,,528bf5c9-1d23-40c3-adda-df21f8f0e2ab,14793,39,71,,,805870800,,
2023,15177,CB,NEP,"Bryant, Myles",FA,2020,0,,2251374,,33319,Washington,192,,,7a51270b-cbdf-451e-a9e7-0f0b23435dd0,14703,27,69,,4039010,883717200,,
2023,15183,WR,FA,"Hinton, Kendall",FA,2020,0,,2179376,,32929,Wake Forest,195,,,0830e644-2d6e-446b-9da6-57d7e3472fcd,14593,9,72,,3700815,856328400,,
2023,15185,DE,NOS,"Lalos, Niko",FA,2020,0,,2242291,,33051,Dartmouth,269,,,b03240e5-759e-4e09-aa70-8fabe877f322,15006,57,77,,4030955,867214800,,
2023,15191,CB,ARI,"Price, Bobby",FA,2020,0,,3159140,,33190,Norfolk State,205,,,b80be347-fd65-4a40-bdad-e11c75bded39,14849,37,75,,4030779,893480400,,
2023,15194,LB,KCC,"Christiansen, Cole",FA,2020,0,,3159125,,32977,Army,230,,,ae372a9d-6f85-4e37-a910-47fd77483ebc,15080,48,73,,4036959,870238800,,
2023,15203,LB,LAC,"Lynch, Blake",FA,2020,0,,3159149,,33034,Baylor,225,,,299cb403-1cea-48da-baaa-b55510a6b78b,14906,54,75,,3892773,855896400,,
2023,15206,WR,FA,"Bradley, Ja'Marcus",FA,2020,0,,,,33302,Louisiana-Lafayette,198,,,f1236815-5ed7-4bab-808f-700c4516fd7d,14571,84,72,,,850280400,,
2023,15212,DT,ATL,"Gaziano, Joe",FA,2020,0,,3159128,,32982,Northwestern,280,,,bab100c6-1a6c-4411-9286-f719244f5d35,15065,90,76,,3915990,843800400,,
2023,15214,TE,FA,"Dafney, Dominique",FA,2020,0,,3172375,,33367,Indiana State,235,,,921d49c2-64d1-4108-a3a3-0c237e17748a,15181,46,75,,4036129,865314000,,
2023,15220,RB,FA,"Williams, Antonio",FA,2020,0,,,,33359,North Carolina,210,,,aae9da80-c88f-4de3-b088-42553cf351ce,14884,21,71,,,877496400,,
2023,15225,S,PIT,"Riley, Elijah",FA,2020,0,,3159157,,32968,Army,205,,,8782ad19-a41a-455d-84f9-aa64f7038ee6,14498,34,72,,4036924,897627600,,
2023,15229,CB,MIN,"Green, A.J.",FA,2020,0,,2250385,,33306,Oklahoma State,198,,,07dbf3ec-0d6b-42f1-a2e8-7dd437339417,14716,27,74,,4038437,897368400,,
2023,15231,Coach,FA,"Staley, Brandon",FA,0,0,,,,,,,,,109f7f41-490e-4adf-a6cb-2591bf886a97,,,,,,,,
2023,15232,Coach,FA,"Smith, Arthur",FA,0,0,,,,,,,,,55c246bc-be83-4f3e-85d0-26ca3e7884f6,,,,,,,,
2023,15234,Coach,PHI,"Sirianni, Nick",FA,0,0,,,,,,,,,e488386a-5837-4f69-a8de-49bbf3646517,,,,,,,,
2023,15235,Coach,NYJ,"Saleh, Robert",FA,0,0,,,,,,,,,7ff285b3-e38c-4ba8-92c2-b46fd35e5c01,,,,,,,,
2023,15237,QB,JAC,"Lawrence, Trevor",JAC,2021,0,,2967185,,33389,Clemson,220,1,1,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,15357,16,78,,4360310,939186000,,
2023,15238,QB,CHI,"Fields, Justin",CHI,2021,0,,1273205,,33399,Ohio State,227,11,1,cf15be8f-9117-4531-a517-2b9c7cb3e9e1,15416,7,75,,4362887,920610000,,
2023,15239,QB,NYJ,"Wilson, Zach",NYJ,2021,0,,2960892,,33390,Brigham Young,214,2,1,17bb63b1-1b0e-48e1-baf7-55cd314d0e62,15330,4,74,,4361259,933656400,,
2023,15240,QB,DAL,"Lance, Trey",SFO,2021,0,,2969444,,33391,North Dakota State,226,3,1,676a508c-c65f-404a-a2b0-f861a4bfd072,15198,5,76,,4383351,957848400,,
2023,15241,QB,NEP,"Jones, Mac",NEP,2021,0,,2741202,,33403,Alabama,220,15,1,1fd00ec3-b758-46d2-a2c1-cca521ea8a54,15402,10,75,,4241464,904971600,,
2023,15242,QB,TBB,"Trask, Kyle",TBB,2021,0,,2221839,,33452,Florida,236,32,2,13038760-a019-4e2a-9aea-f13d7dce5bda,15335,2,77,,4034946,889160400,,
2023,15243,QB,FA,"Mond, Kellen",MIN,2021,0,,2758278,,33454,Texas A&M,217,2,3,631e6ad5-0a97-4b3a-a45e-6179b0ec6c4e,15470,2,75,,4240904,930027600,,
2023,15244,TE,ATL,"Franks, Feleipe",FA,2021,0,,2221829,,33729,Arkansas,241,,,79a849be-0552-4da9-89ff-11d20a7a764a,15324,84,78,,4034948,882766800,,
2023,15246,QB,KCC,"Book, Ian",NOS,2021,0,,2260674,,33521,Notre Dame,206,28,4,0d3113f7-2a82-4fba-a0ab-bfe068746a8a,15368,13,72,,4046678,891234000,,
2023,15248,QB,BUF,"Buechele, Shane",FA,2021,0,,2240307,,33879,SMU,210,,,d7c63db7-dfe8-4cd6-a684-90342d12fa26,15262,6,72,,4039034,884235600,,
2023,15250,QB,IND,"Ehlinger, Sam",IND,2021,0,,2803330,,33606,Texas,222,34,6,59f4acd0-971a-4470-ab8d-17900a4b128a,15328,4,73,,4241820,907131600,,
2023,15252,QB,HOU,"Mills, Davis",HOU,2021,0,,2867381,,33455,Stanford,225,3,3,7d51fab7-2d52-4d19-a021-19a123af0d10,15542,10,76,63811,4242546,908946000,,
2023,15253,RB,JAC,"Etienne, Travis",JAC,2021,0,,,,33413,Clemson,215,25,1,970693f0-0af4-4627-ac0c-bf519f7433ee,15385,1,70,,4239996,917326800,,
2023,15254,RB,PIT,"Harris, Najee",PIT,2021,0,,2741200,,33412,Alabama,242,24,1,48ec58c3-ec26-4434-b005-8d34035e6667,15468,22,73,,4241457,889419600,,
2023,15255,RB,PHI,"Gainwell, Kenneth",PHI,2021,0,,2968948,,33538,Memphis,200,6,5,e2a5882a-dcc1-4800-889f-3b957b21834f,15222,14,69,,4371733,921387600,,
2023,15256,RB,DEN,"Williams, Javonte",DEN,2021,0,,2961719,,33423,North Carolina,220,3,2,889dcdc5-3d88-45df-9677-5ad7ff87c011,15306,33,70,,4361579,956638800,,
2023,15257,RB,IND,"Sermon, Trey",SFO,2021,0,,2804142,,33476,Ohio State,215,24,3,b7146193-fcd1-4b02-a6da-625fe467f60e,15413,27,72,,4241401,917672400,,
2023,15258,RB,ARI,"Carter, Michael",FA,2021,0,,2804075,,33495,North Carolina,201,2,4,7f119181-4c9f-4a9f-bccc-357277b64a8d,15273,22,68,,4240657,926053200,,
2023,15259,RB,NEP,"Stevenson, Rhamondre",NEP,2021,0,,3125832,,33508,Oklahoma,227,15,4,6260e78a-64e2-4f7e-9bf8-39948a17a370,15372,38,72,,4569173,888210000,,
2023,15260,RB,LAC,"Patterson, Jaret",FA,2021,0,,2964701,,33706,Buffalo,195,,,82996e3b-b72d-41ca-8eb1-91e462ceff85,15315,34,68,,4362452,945925200,,
2023,15261,RB,CAR,"Hubbard, Chuba",CAR,2021,0,,2865693,,33514,Oklahoma State,210,21,4,32205e74-b23f-420a-b312-465b29260745,15242,30,73,,4241416,929077200,,
2023,15262,RB,DET,"Jefferson, Jermar",DET,2021,0,,2964472,,33644,Oregon State,215,29,7,de456390-b27b-4146-87b9-0267f1ea8db4,15296,32,70,,4374033,955774800,,
